university_id,nama,npsn,nama singkat,kode_pos,telepon,fax,email,alamat,kota,provinsi,akreditasi,Status ,rank_qs,rank_country
510,Institut Teknologi Sains Bandung,42005,ITSB,17530,62816238820,,sekretariat@itsb.ac.id,"Jl. Ganesha Boulevard, Lot-A1 CBD Kota Deltamas
Tol Jakarta - Cikampek Km 37
C",Bekasi,Jawa Barat,Baik,swasta,,
511,Universitas Katolik Soegijapranata,61012,UNIKA,50234,"2,484,415,558,505,000",,kontak@unika.ac.id,Jalan Pawiyatan Luhur IV/1,Semarang,Jawa Tengah,Unggul,swasta,,
512,Institut Al Fithrah Surabaya,212136,IAF,60129,85777743199,,akademik@alfithrah.ac.id,"Jalan Kedinding Lor Nomor 30, RT 1, RW 1, Kelurahan Tanah Kali Kedinding, Kecamatan Kenjeran",Aceh Besar,Aceh,Baik,swasta,,
513,"Institut Agama Islam Cipasung (IAIC) Cipasung, Singaparna, Tasikmalaya",212004,IAIC,46417,265544003,,info@iaic.ac.id,"Jl.Muktamar NU.No.1 Cipasung, Cipakat, Singaparna",Karawang,Jawa Barat,Baik,swasta,,
514,Universitas Pasundan,41008,UNPAS,40154,+62 22 86032233,,rektorat@unpas.ac.id,Jalan Dr. Setiabudi No 193,Bandung,Jawa Barat,Unggul,swasta,,
515,Universitas Serambi Mekkah,131005,UNIV. SERAMBI MEKKAH,23245,65126160,,akademik@serambimekkah.ac.id,"Jalan Tgk. Imum Lueng Bata, Desa Batoh",Banda Aceh,Aceh,Baik,swasta,,
516,Universitas Dian Nuswantoro,61031,UDINUS,50131,243517261,,sekretariat@dinus.ac.id,"Kampus I  : Jalan Imam Bonjol 207 Semarang 50131
Kampus II : Jalan Nakula I No",Semarang,Jawa Tengah,Unggul,swasta,,
517,Universitas Syiah Kuala,1011,USK,23111,(0651) 7553205,,rektor@usk.ac.id,"Universitas Syiah Kuala 
Jln. Teuku Nyak Arief
Darussalam, Banda Aceh, Aceh, 2",Banda Aceh,Aceh,Unggul,negeri,,
518,Universitas Bakti Indonesia,71078,UBI,68482,(0333) 3912341,,office@ubibanyuwangi.ac.id,Kampus terpadu bumi cempokosari no 40 Cluring Banyuwangi,Banyuwangi,Jawa Timur,Baik,swasta,,
519,Universitas Prof Dr Hazairin SH,21005,UNIHAZ,38115,0736 20956,,unihaz.hz@gmail.com / unihaz_bengkulu@yahoo.com,Jalan Jenderal Ahmad Yani No 1,Bengkulu,Bengkulu,Baik Sekali,swasta,,
520,Universitas Wahidiyah,71087,UNIWA,64114,(0354) 774511,,rektorat@uniwa.ac.id,Jl. KH. Wachid Hasyim PonPes Kedunglo Mojoroto,Kediri,Jawa Timur,Baik,swasta,,
521,Universitas Nusa Cendana,1014,UNDANA,85001,(0380) 881580,,info@undana.ac.id,Jalan Adisucipto Penfui,Kupang,Nusa Tenggara Timur,Baik Sekali,negeri,,
522,Universitas Negeri Makassar,1036,UNM,90222,411865677,,admin@unm.ac.id,Jalan A P Pettarani Gunungsari,Makassar,Sulawesi Selatan,Unggul,negeri,,
523,Universitas PGRI Banyuwangi,71075,UNIBA,41482,3334466937,,info@unibabwi.ac.id,Jalan Ikan Tongkol No. 22 Kertosari Banyuwangi,Banyuwangi,Jawa Timur,Baik,swasta,,
524,Universitas Hasyim Asy'ari Tebuireng Jombang,71080,UNHASY,61471,(0321)861719,,rektorat@unhasy.ac.id,Jl.Irian Jaya No.55 Tebuireng Jombang,Jombang,Jawa Timur,Baik Sekali,swasta,,
525,Universitas Bhayangkara Surabaya,71010,Ubhara Surabaya,60231,318285602,,info@ubhara.ac.id,"Jl Achmad Yani 114, Wonocolo",Surabaya,Jawa Timur,Baik Sekali,swasta,,
526,Institut Agama Islam Tebo,212097,IAI TEBO,37571,81366492513,,institutagamaislam.tebo@gmail.com,"Jl. Lintas Tebo-Bungo KM. 03 Kelurahan Tebing Tinggi, Kecamatan Tebo Tengah, Kabupaten Tebo, Provinsi Jambi",Batanghari,Jambi,Baik,swasta,,
527,Universitas Katolik Musi Charitas,21027,UKMC,12345,711378171,,rektorat@ukmc.ac.id,Jalan Bangau No.60 Palembang,Palembang,Sumatera Selatan,Baik Sekali,swasta,,
528,Universitas Bhayangkara Jakarta Raya,31036,Ubhara Jaya,12140,2188955882,,ubj@ubharajaya.ac.id,Jalan Harsono RM no 67 Ragunan Pasar Minggu Jakarta Selatan,Administrasi Jakarta Selatan,DKI Jakarta,Baik Sekali,swasta,,
529,Universitas Terbuka,1031,UT,15418,217490941,,hallo-ut@ut.ac.id,"Jalan Cabe Raya, Pondok Cabe, Pamulang, Tangerang Selatan",Tangerang Selatan,Banten,Unggul,negeri,,
530,Institut PTIQ Jakarta,212027,PTIQ Jakarta,12440,217690901,,admin@ptiq.ac.id,Jl. Batan 1 No. 2 Kel.Lebak Bulus Kec. Cilandak Jakarta Selatan,Tangerang Selatan,Banten,Baik Sekali,swasta,,
531,Universitas Sumatera Utara,1003,USU,20155,"0618214033, 8214210",,info@usu.ac.id,Jalan Dr T Mansur No 9 Padang Bulan,Langkat,Sumatera Utara,Unggul,negeri,1205.0,18.0
532,Universitas Jayabaya,31006,Universitas Jayabaya,13210,4700877,,info@jayabaya.ac.id,Jalan Pulomas Selatan Kav 23,Administrasi Jakarta Pusat,DKI Jakarta,Baik Sekali,swasta,,
533,Universitas Alwashliyah,11017,UNIVA,20147,617868270,,info@univamedan.ac.id,"Jalan Sisingamangaraja Km 5,5",Medan,Sumatera Utara,Baik,swasta,,
534,Universitas Muhammadiyah Sukabumi,41040,UMMI,43113,266218345,,info@ummi.ac.id,Jalan R. Syamsudin S.H. No 50,Sukabumi,Jawa Barat,Baik Sekali,swasta,,
535,Universitas Teknologi Sulawesi,91040,UTS,12345,4118986427,,info@utsmakassar.ac.id,"Borong Bussines Centre 
Jalan Borong Raya (Ujung Bori 1) D14-16",Makassar,Sulawesi Selatan,Baik,swasta,,
536,Universitas Panca Bhakti,111004,UPB,78113,561772677,,mail@upb.ac.id,Jalan Kom Yos Sudarso,Pontianak,Kalimantan Barat,Baik Sekali,swasta,,
537,Universitas Darussalam Ambon,121002,UNIDAR,97128,9113826729,,unidar@unidar.ac.id,Jl. Waehakila Puncak Wara - Ambon,Ambon,Maluku,Baik Sekali,swasta,,
538,Institut Teknologi Sumatera,2014,ITERA,35365,(0721) 8030188,,pusat@itera.ac.id,"Jl. Terusan Ryacudu, Desa Way Hui",Lampung Selatan,Lampung,Baik,negeri,,
539,Universitas Hein Namotemo,121019,UNHENA,97762,6.29E+11,,unhena2016@yahoo.com,"Jl. Kawasan Pemerintah, VAK I, Desa MKCM,",Halmahera Utara,Maluku Utara,Baik,swasta,,
540,Universitas Ciputra Surabaya,71071,UC,60219,317451699,,info@ciputra.ac.id,"CITRALAND CBD BOULEVARD
Kelurahan Made RT04 RW 01",Surabaya,Jawa Timur,Unggul,swasta,,
541,Institut Dirosat Islamiyah Al-Amien Prenduan Sumenep,212013,IDIA PRENDUAN,69465,(0328) 8241005,,idiaprenduanica@gmail.com,KOMPLEKS PONDOK PESANTREN AL-AMIEN PRENDUAN,Sumenep,Jawa Timur,Baik,swasta,,
542,Universitas Teknologi Indonesia,81026,UTI,80114,81339669980,,uti.bali@gmail.com,Jalan Badak Agung XII No. 6 Renon Denpasar,Badung,Bali,Baik,swasta,,
543,Universitas Indonesia Timur,91034,UIT,90222,411831555,,rektorat@uit.ac.id,Jl Rappocini Raya No 171-173,Makassar,Sulawesi Selatan,Baik Sekali,swasta,,
544,Universitas Ibnu Chaldun,31001,UIC,13220,"021.4722059, 4702564",,rektorat@uic.ac.id,Jalan Pemuda I Kaveling 97 Rawamangun.,Administrasi Jakarta Timur,DKI Jakarta,Baik,swasta,,
545,Universitas Nurtanio Bandung,41025,Unnur,40174,(022) 6034484,,unnur@unnur.ac.id,Jalan Pajajaran No 219 Lanud Husein Sastranegara,Bandung,Jawa Barat,Baik Sekali,swasta,,
546,Universitas Muhammadiyah Prof Dr Hamka,31039,UHAMKA,12130,(021) 7208177,,info@uhamka.ac.id,Jalan Limau II Kebayoran Baru,Administrasi Jakarta Selatan,DKI Jakarta,Unggul,swasta,,
547,Universitas Ma Chung,71074,UMC,65151,341550171,,info@machung.ac.id,Villa Puncak Tidar N-01,Malang,Jawa Timur,Baik Sekali,swasta,,
548,Universitas Cokroaminoto Yogyakarta,51006,UCY,55161,(0274)372274,,info@ucy.ac.id,Jalan Perintis Kemerdekaan Gambiran-Umbulharjo,Yogyakarta,Daerah Istimewa Yogyakarta,Baik Sekali,swasta,,
549,Universitas Adhirajasa Reswara Sanjaya,41077,ARS,40282,227100124,,kampus@ars.ac.id,Jl Sekolah Internasional No. 1 - 6 Antapani,Bandung,Jawa Barat,Baik Sekali,swasta,,
550,Institut Teknologi Nasional Malang,72004,,65145,341551431,,rektorat@scholar.itn.ac.id,Jalan Bendungan Sigura-gura 2 Jalan Raya Karanglo Km-2,Malang,Jawa Timur,Baik Sekali,swasta,,
551,Universitas Wisnuwardhana,71028,Unidha,65139,341713604,,info@wisnuwardhana.ac.id,Jalan Danau Sentani No 99,Malang,Jawa Timur,Baik Sekali,swasta,,
552,Universitas Muhammadiyah Gorontalo,161018,UMGo,96115,0435  881135,,info@umgo.ac.id,Jl Prof Dr Mansoer Pateda Desa Pentadio Timur,Gorontalo,Gorontalo,Baik Sekali,swasta,,
553,Universitas Tadulako,1028,UNTAD,94118,451422611,,untad@untad.ac.id,Kampus Bumi Tadulako Tondo,Palu,Sulawesi Tengah,Unggul,negeri,,
554,Universitas Andi Djemma,91023,UNANDA,91911,47124506,,rektorat@unanda.ac.id,Jalan Sultan Hasanuddin No 13,Palopo,Sulawesi Selatan,Baik Sekali,swasta,,
555,Institut Agama Islam Daruttaqwa Gresik,212131,INSIDA GRESIK,61151,(031) 3953728,,info@insida.ac.id,"Jalan KH. Syafi''i Gg. Syaikhuna, Desa Suci, Kecamatan Manyar",Gresik,Jawa Timur,Baik,swasta,,
556,Universitas Kristen Duta Wacana,51011,,55224,274563929,,humas@staff.ukdw.ac.id,Jalan Dr Wahidin 5-19,Yogyakarta,Daerah Istimewa Yogyakarta,Unggul,swasta,,
557,Universitas Islam Negeri Imam Bonjol Padang,201013,UIN IB Padang,25174,(0751) 35711,,rektor@uinib.ac.id,"Kampus III Sungai Bangek, Kel. Balai Gadang, Kec. Koto Tangah",Padang,Sumatera Barat,Baik Sekali,swasta,,
558,Universitas Mercu Buana,31019,UMB,11650,215840816,,umb@mercubuana.ac.id,Jl Raya Meruya Selatan Kembangan,Administrasi Jakarta Barat,DKI Jakarta,Unggul,swasta,,
559,Institut Injil Indonesia,232003,I-3,65312,341597974,,info@i3batu.ac.id,Jalan Trunojoyo No.12 Kota Wisata Batu-Jawa Timur,Batu,Jawa Timur,Baik,swasta,,
560,Institut Teknologi Nasional Yogyakarta,52006,ITNY,55281,(0274) 485390,,info@itny.ac.id,"Jalan Babarsari, Caturtunggal, Depok, Sleman, Yogyakarta",Sleman,Daerah Istimewa Yogyakarta,Baik Sekali,swasta,,
561,Institut Agama Islam Dar Aswaja Rokan Hilir,212100,IAI Dar Aswaja Rohil,28991,82383391313,,iaidaraswaja@gmail.com,"Jl. Ibadah Syech Madlawan, Sungai Pinang, Kubu Babussalam, Rokan Hilir",Rokan Hilir,Riau,Baik,swasta,,
562,Institut Agama Islam Al-Qodiri Jember,212084,IAI Al-Qodiri,68117,331412034,,akademik@iaiq.ac.id,"Jalan Manggar 193 A, Rukun Tetangga 002, Rukun Warga 002, Lingkungan Gebang Kecamatan Patrang, Kabupaten Jember Provinsi Jawa Timur",Jember,Jawa Timur,Baik,swasta,,
563,Universitas Hindu Negeri I Gusti Bagus Sugriwa Denpasar,241001,UHN IGBS Denpasar,80239,361226656,,info@uhnsugriwa.ac.id,"Jl. Ratna No.51, Tonja",Badung,Bali,Baik Sekali,swasta,,
564,Universitas Buddhi Dharma,41060,UBD,15115,215517853,,rektorat@buddhidharma.ac.id,Jalan Imam Bonjol No 41 Karawaci Tangerang,Tangerang,Banten,Baik,swasta,,
565,Universitas Prima Indonesia,11033,Unpri,20118,614578870,,contact@unprimdn.ac.id,Jalan Sekip Simpang Sikambing,Medan,Sumatera Utara,Unggul,swasta,,
566,Universitas Sjakhyakirti,21013,UNISTI,30145,358320,,sa@unisti.ac.id,Jl Sultan Muhammad Mansyur Kb Gede 32 Ilir,Palembang,Sumatera Selatan,Baik Sekali,swasta,,
567,Universitas Maritim Raja Ali Haji (UMRAH),1052,UMRAH,29124,7717001550,,email@umrah.ac.id,"Pulau Dompak, Tanjungpinang
Kepulauan Riau",Tanjung Pinang,Kepulauan Riau,Baik Sekali,negeri,,
568,Universitas Merdeka Madiun,71042,UNMER,63133,351464427,,universitas@unmer-madiun.ac.id,Jalan Serayu Timur No. 79,Madiun,Jawa Timur,Baik Sekali,swasta,,
569,Universitas Merdeka Malang,71025,Unmer Malang,65146,341568395,,webmaster@unmer.ac.id,Jl Terusan Raya Dieng No 62-64,Malang,Jawa Timur,Baik Sekali,swasta,,
570,Universitas Islam As-syafiiyah,31021,UIA,13070,021 8462361,,info@uia.ac.id,Jl Raya Jatiwaringin No 12,Bekasi,Jawa Barat,Baik Sekali,swasta,,
571,Universitas Kristen Indonesia,31009,UKI,13630,"021 8094245, 8009190",,baa@uki.ac.id; baak@uki.ac.id,"Jalan Mayjen Sutoyo, Cawang",Administrasi Jakarta Timur,DKI Jakarta,Unggul,swasta,,
572,Universitas Nusa Lontar Rote,151007,UNSTAR ROTE,85111,380871215,,univnusalontarrote@yahoo.com,Kompleks Unstar Mokdale Ba a Kabupaten Rote Ndao,Rote Ndao,Nusa Tenggara Timur,Baik,swasta,,
573,Universitas Muhammadiyah Tapanuli Selatan,11014,UMTS,22716,(0634)21696,,bau@um-tapsel.ac.id,Jalan St Mohd Arief No 32 Padangsidimpuan,Padangsidimpuan,Sumatera Utara,Baik Sekali,swasta,,
574,Universitas Nahdlatul Ulama Yogyakarta,51023,,55162,274414708,,info@unu-jogja.ac.id,"Jl Lowanu No 47, Sorosutan, Umbulharjo, Yogyakarta, D.I. Yogyakarta",Yogyakarta,Daerah Istimewa Yogyakarta,Baik,swasta,,
575,Universitas Trilogi,31055,TRILOGI,12760,021798 0011,,info@universitas-trilogi.ac.id,"Kampus Universitas Trilogi d/h STEKPI
Jl. TMP. Kalibata
Jakarta Selatan",Administrasi Jakarta Selatan,DKI Jakarta,Baik Sekali,swasta,,
576,Institut Kesehatan Deli Husada Deli Tua,12007,Deli Husada,20355,617030082,,institutkesehatan@delihusada.ac.id,Jalan Besar No.77 Delitua,Deli Serdang,Sumatera Utara,Baik Sekali,swasta,,
577,Universitas Timika,141006,UTI,99910,81344795353,,universitastimika374@gmail.com,Jalan C Heatubun,Mimika,Papua Tengah,Baik,swasta,,
578,Institut Agama Islam Negeri Sorong,202046,IAIN Sorong,98417,951322133,,info@iainsorong.ac.id,"Jl. Sorong-Klamono, KM.17, Kota Sorong",Sorong,Papua Barat Daya,Baik Sekali,swasta,,
579,Universitas Paramadina,31041,UPM,12790,2179181188,,akreditasi@paramadina.ac.id,Jl Jenderal Gatot Subroto 97,Administrasi Jakarta Selatan,DKI Jakarta,Baik Sekali,swasta,,
580,Universitas Riau,1017,UNRI,28293,76163266,,rektor@unri.ac.id,Kampus Bina Widya Simpang Baru,Pekanbaru,Riau,Unggul,negeri,,
581,Universitas Islam Negeri Salatiga,201030,UIN Salatiga,50716,(0298) 323706,,administrasi@iainsalatiga.ac.id,"Jln. Lingkar Salatiga, Km. 02, Kec. Sidorejo",Salatiga,Jawa Tengah,Baik Sekali,swasta,,
582,Universitas Halu Oleo,1029,UHO,93232,4013194163,,info@uho.ac.id,"Kampus Bumi Tridharma Anduonohu, Jalan H.E.A. Mokodompit, Kodya Kendari, Sulawes",Kendari,Sulawesi Tenggara,Baik Sekali,negeri,,
583,Universitas Mulawarman,1015,UNMUL,75119,541741118,,rektorat@unmul.ac.id,Jalan Kuaro Gunung Kelua,Samarinda,Kalimantan Timur,Baik Sekali,negeri,,
584,Institut Seni Indonesia Denpasar,2007,ISI Denpasar,80235,361227316,,rektor@isi-dps.ac.id,Jalan Nusa Indah,Denpasar,Bali,Unggul,negeri,,
585,Universitas Sunan Giri Surabaya,71007,UNSURI,61256,318532477,,info@unsuri.ac.id,Jl Brigjen Katamso II Waru,Sidoarjo,Jawa Timur,Baik Sekali,swasta,,
586,Universitas Widya Dharma,61018,UNWIDHA KLATEN,57401,(0272)322363,,info@unwidha.ac.id,Jalan Ki Hajar Dewantara,Klaten,Jawa Tengah,Baik Sekali,swasta,,
587,Institut Pertanian Malang,72006,IPM,65142,341495541,,admin@ipm.ac.id,"Jl Soekarno-Hatta
Perumahan Griya Shanta
Malang, Jawa Timur",Malang,Jawa Timur,Baik,swasta,,
588,Universitas PGRI Ronggolawe,71073,Unirow,62319,356322233,,prospective@unirow.ac.id,Jalan Manunggal No 61,Tuban,Jawa Timur,Baik Sekali,swasta,,
589,Institut Agama Islam Negeri Kudus,202041,IAIN KUDUS,59322,291438818,,humaskampus@iainkudus.ac.id,Jalan Conge Ngembalrejo Kotak Pos 51,Kudus,Jawa Tengah,Baik Sekali,swasta,,
590,Universitas Muhammadiyah Sidoarjo,71060,UMSIDA,61215,(031) 8945444,,akademik@umsida.ac.id,Jalan Mojopahit 666-B Sidoarjo,Sidoarjo,Jawa Timur,Unggul,swasta,,
591,"Institut Ilmu Al-Qur`an (IIQ) Jakarta, Jakarta Selatan",212025,IIQ Jakarta,15419,2174705154,,iiq@iiq.ac.id,Jl. Ir. H. Juanda NO. 70 Ciputat,Tangerang Selatan,Banten,Baik Sekali,swasta,,
592,Universitas Kusuma Husada Surakarta,61055,UKH Surakarta,57129,(0271) 857724,,info@ukh.ac.id,Jalan Jaya Wijaya No 11 Kadipiro,Surakarta,Jawa Tengah,Baik,swasta,,
593,Universitas Veteran Bangun Nusantara,61016,UNIVET BANTARA,57521,0271 593156,,bpsi.univetbantara@gmail.com,Jl Letjen Sujono Humardani No 1 Jombor,Sukoharjo,Jawa Tengah,Baik Sekali,swasta,,
594,Universitas HKBP Nommensen,11002,UHKBPN,20234,614522922,,uhn@uhn.ac.id,Jalan Dr Sutomo No 4-A,Medan,Sumatera Utara,Baik Sekali,swasta,,
595,Institut Agama Islam Qomarul Huda Bagu Paringgata Lombok Tengah,212009,IAIQH,83562,817365853,,info@iaiqh.ac.id dan iaiqh.qamarulhuda@gmail.com,Jln. H. Badaruddin No 3-4 Desa Bagu,Lombok Tengah,Nusa Tenggara Barat,Baik,swasta,,
596,Universitas Sains Alqur an,61030,UNSIQ Wonosobo,56351,0286 321873,,humas@unsiq.ac.id,Jalan Raya Kalibeber Km 3 Mojotengah,Wonosobo,Jawa Tengah,Baik Sekali,swasta,,
597,Universitas Alkhairaat,161006,unisa,94221,(0451) 461123,,rektorat@unisapalu.ac.id,Jalan Diponegoro No 39 Palu,Palu,Sulawesi Tengah,Baik,swasta,,
598,Universitas Tidar,1056,UNTIDAR,56116,0293  364113,,humas@untidar.ac.id,Jalan Kapten Suparman 39 Magelang,Magelang,Jawa Tengah,Baik Sekali,negeri,,
599,Institut Agama Islam Negeri Kediri,202045,IAIN KEDIRI,64127,354689282,,info@iainkediri.ac.id,"Jalan Sunan Ampel No.7, Ngronggo",Kediri,Jawa Timur,Baik Sekali,swasta,,
600,Universitas 17 Agustus 1945 Semarang,61003,UNTAG Semarang,50133,248441771,,untag@untagsmg.ac.id,Jalan Pawiyitan Luhur Bendan Dhuwur,Semarang,Jawa Tengah,Baik Sekali,swasta,,
601,Universitas Swadaya Gunung Jati,41009,UGJ,45132,231206558,,unswagati@unswagati.ac.id,Jalan Pemuda No 32 Cirebon,Cirebon,Jawa Barat,Baik Sekali,swasta,,
602,Universitas Pertahanan,471001,Unhan,10430,2187951555,,humas@idu.ac.id,Komplek IPSC Sentul Bogor Jawa Barat,Bogor,Jawa Barat,Unggul,swasta,,
603,Institut Agama Islam Uluwiyah Mojokerto,212053,IAI Uluwiyah,61382,321592783,,admin@uluwiyah.ac.id,Jln. Raya Mojosari Mojokerto Km. 4 No. 10,Mojokerto,Jawa Timur,Baik,swasta,,
604,Institut Pertanian Stiper,52004,INSTIPER YOGYAKARTA,55283,(0274) 885478,,instiper@instiperjogja.ac.id,Jalan Nangka II Maguwoharjo Depok Sleman Daerah Istimewa Yogyakarta,Sleman,Daerah Istimewa Yogyakarta,Baik Sekali,swasta,,
605,Universitas Islam Negeri Sultan Syarif Kasim Riau,201005,UIN SUSKA RIAU,28293,761562051,,rektor@uin-suska.ac.id,Jl. H.R Soebrantas No 155 KM.15 Simpang Baru Panam Pekanbaru,Pekanbaru,Riau,Baik Sekali,swasta,,
606,Universitas Islam Negeri Walisongo Semarang,201010,UIN WALISONGO,0,(024) 7604554,,uin@walisongo.ac.id,O,Semarang,Jawa Tengah,Unggul,swasta,,
607,Universitas Karyadarma Kupang,151010,UNDARMA,85362,8218888744,,rektorat@undarma-kupang.ac.id,"Jalan Timor Raya, Kupang Timur, Kupang",Kupang,Nusa Tenggara Timur,Baik,swasta,,
608,Universitas Indraprasta PGRI,31049,UNINDRA,12530,(021)78835283,,kampus@unindra.ac.id,Jl Nangka No 59 Tanjung Barat Jagakarsa,Administrasi Jakarta Selatan,DKI Jakarta,Baik Sekali,swasta,,
609,Institut Teknologi dan Kesehatan Bali,82009,ITEKES BALI,80226,3618956208,,contact@itekes-bali.ac.id,"Jl. Tukad Balian No.180, Renon",Denpasar,Bali,Baik Sekali,swasta,,
610,Universitas Tomakaka,91046,UNIKA MAMUJU,91511,42622085,,univtomakaka@gmail.com,"Jl. Ir. H. Juanda No. 77/44 Mamuju, Sulawesi Barat",Mamuju,Sulawesi Barat,Baik,swasta,,
611,Universitas Negeri Jakarta,1037,UNJ,13220,214893854,,unj@unj.ac.id,Jalan Rawamangun Muka,Administrasi Jakarta Timur,DKI Jakarta,Unggul,negeri,,
612,Universitas Bakrie,31053,UBakrie,12920,215261448,,info@bakrie.ac.id,"Kawasan Epicentrum
Jalan H.R. Rasuna Said Kav C-22
Kuningan - Jakarta Selatan",Administrasi Jakarta Selatan,DKI Jakarta,Unggul,swasta,,
613,Universitas Yarsi,31026,YARSI,10510,214206675,,registrar@yarsi.ac.id,"Menara YARSI, Kav.13 Jl. Letjend Suprapto No.1, RT.10/RW.5 Kelurahan Cempaka Putih Timur, Kecamatan Cempaka Putih, Kota Jakarta Pusat Daerah Khusus Ibukota Jakarta 10510",Administrasi Jakarta Pusat,DKI Jakarta,Baik Sekali,swasta,,
614,Universitas Sunan Bonang,71047,USB,62313,356322025,,info@usb.ac.id,Jl Wahidin Sudiro Husodo 798 Tuban,Tuban,Jawa Timur,Baik,swasta,,
615,Universitas Kapuas,111014,UNKA Sintang,78611,(0565) 2020034,,admin@unka.ac.id,Jalan J.C. Oevang Oeray Baning Sintang Kalimantan Barat,Sintang,Kalimantan Barat,Baik,swasta,,
616,Universitas Islam Negeri Profesor Kiai Haji Saifuddin Zuhri Purwokerto,201020,UIN SAIZU PURWOKERTO,53126,0281 635624,,akademik@uinsaizu.ac.id,"Jl. Jend. A Yani No. 40 A Purwanegara Purwokerto Utara  Telp : 0281 635624, Fax. 0281 636553",Banyumas,Jawa Tengah,Unggul,swasta,,
617,Universitas Negeri Semarang,1041,UNNES,50229,2486008700,,humas@mail.unnes.ac.id,Gedung H (Rektorat) Kampus Unnes Sekaran Gunungpati,Semarang,Jawa Tengah,Unggul,negeri,,
618,Universitas Majalengka,41043,UNMA,45418,233281496,,info@unma.ac.id,Jalan KH Abdul Halim No 103,Majalengka,Jawa Barat,Baik Sekali,swasta,,
619,Universitas Gajah Putih,131008,UGP,24513,64323129,,info@ugp.c.id,Jalan Aman Dimot No 10,Aceh Tengah,Aceh,Baik,swasta,,
620,Universitas Islam Riau,171006,UIR,28284,(0761) 72126,,info@uir.ac.id,Jl Kaharuddin Nasution 113 Perhentian Marpoyan,Pekanbaru,Riau,Baik Sekali,swasta,,
621,Universitas Bengkulu,1030,Unib,38371,736345805,,rektorat@unib.ac.id,Jalan WR Supratman Kandang Limun,Bengkulu,Bengkulu,Baik Sekali,negeri,,
622,Institut Seni Indonesia Surakarta,2008,ISI Surakarta,57126,271647658,,direct@isi-ska.ac.id,"Jl Ki Hajar Dewantara No 19 Kentingan, Jebres",Surakarta,Jawa Tengah,Baik Sekali,negeri,,
623,Universitas Pelita Harapan,31034,UPH,12930,0212553 5163,,registrar@uph.edu,"Jalan M.H. Thamrin Boulevard No.1100",Tangerang,Banten,Unggul,swasta,,
624,Universitas Baturaja,21015,UNBARA,32115,735326122,,info@unbara.ac.id,Jl Ratu Penghulu No 2301,Ogan Komering Ulu,Sumatera Selatan,Baik Sekali,swasta,,
625,Universitas Pandanaran,61021,UNPAND,50237,(024) 70797974,,info@unpand.ac.id,Jl Banjarsari Barat No 1 Tembalang Semarang,Semarang,Jawa Tengah,Baik Sekali,swasta,,
626,Universitas Wijaya Putra,71011,UWP,60197,"0317413061, 7404404",,admin@uwp.ac.id,Jl Raya Benowo No 1-3,Surabaya,Jawa Timur,Baik Sekali,swasta,,
627,Universitas Kebangsaan Republik Indonesia,41096,UKRI,40263,7301987,,rektorat@ukri.ac.id,"Jl. Terusan Halimun No. 37 Lingkar Selatan, Kec. Lengkong",Bandung,Jawa Barat,Baik,swasta,,
628,Universitas Wiralodra,41014,UNWIR,45213,234275946,,unwir.im@gmail.com,Jalan Ir H Djuanda KM 3 Indramayu,Indramayu,Jawa Barat,Baik Sekali,swasta,,
629,Universitas Islam Syekh-Yusuf,41005,UNIS,15118,215527063,,rektorat@unis.ac.id,Jalan Maulana Yusuf,Tangerang,Banten,Baik Sekali,swasta,,
630,Universitas 17 Agustus 1945 Surabaya,71001,UNTAG Surabaya,60118,315931800,,humas@untag-sby.ac.id,Jalan Semolowaru No 45 Surabaya,Surabaya,Jawa Timur,Unggul,swasta,,
631,Universitas Mohammad Husni Thamrin Jakarta,31059,UMHT,13550,218096411,,info@thamrin.ac.id,Jl. Pondok Gede No. 23-25,Administrasi Jakarta Timur,DKI Jakarta,Baik Sekali,swasta,,
632,Institut Agama Islam Faqih Asy'ari Kediri,212083,IAIFA,64201,0354 3103505,,iaifa.kediri@gmail.com,"Dusun Sumbersari, Desa Kencong, Kecamatan Kepung, Kabupaten Kediri, Provinsi Jawa Timur",Kediri,Jawa Timur,Baik,swasta,,
633,Universitas Karimun,171020,UKA,12345,7777360578,,101020@universitaskarimun.ac.id,Karimun,Karimun,Kepulauan Riau,Baik,swasta,,
634,Universitas Universal,171025,UVERS,29456,"(0778)473399, 466869",,info@uvers.ac.id,"Kompleks Maha Vihara Duta Maitreya Bukit Beruntung Sungai Panas, Batam",Batam,Kepulauan Riau,Baik Sekali,swasta,,
635,Universitas Ahmad Dahlan,51013,UAD,55166,"0274563515, 511830",,info@uad.ac.id,Jalan Kapas No 9 Semaki,Yogyakarta,Daerah Istimewa Yogyakarta,Unggul,swasta,,
636,Universitas Islam Ogan Komering Ilir Kayuagung,21022,Kampus UNISKI,12345,712323151,,mail@uniski.ac.id,Kabupaten Oki,Ogan Komering Ilir,Sumatera Selatan,Baik,swasta,,
637,Universitas Sembilanbelas November Kolaka,1055,USN Kolaka,93514,4052321132,,rektorat@usn.ac.id,Jalan Pemuda No. 339 Tahoa,Kolaka,Sulawesi Tenggara,Baik,negeri,,
638,Universitas Pendidikan Ganesha,1048,Undiksha,81116,36222570,,humas@undiksha.ac.id,Jalan Udayana Nomor 11 Singaraja,Buleleng,Bali,Unggul,negeri,,
